"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Domestic Sale and Export of Cement","31-Dec-2022","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","3675.6","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","31-Dec-2022","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","205.1","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","30-Nov-2022","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","4009.4","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","30-Nov-2022","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","3861.7","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","30-Nov-2022","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","147.8","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","31-Oct-2022","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","4252.7","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","31-Oct-2022","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","3890.4","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","31-Oct-2022","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","362.4","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","30-Sep-2022","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","4284.1","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","30-Sep-2022","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","3806","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","30-Sep-2022","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","478.1","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","31-Aug-2022","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","3296.5","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","31-Aug-2022","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","2909.1","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","31-Aug-2022","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","387.4","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","31-Jul-2022","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","2040.3","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","31-Jul-2022","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","1886.8","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","31-Jul-2022","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","153.5","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","30-Jun-2022","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","5260","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","30-Jun-2022","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","4972","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","30-Jun-2022","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","285","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","31-May-2022","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","3322","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","31-May-2022","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","3150","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","31-May-2022","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","172","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","30-Apr-2022","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","3536.4","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","30-Apr-2022","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","3379.8","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","30-Apr-2022","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","156.6","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","31-Mar-2022","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","5005.7","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","31-Mar-2022","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","4710.4","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","31-Mar-2022","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","295.3","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","28-Feb-2022","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","4348.3","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","28-Feb-2022","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","3942.9","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","28-Feb-2022","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","405.5","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","31-Jan-2022","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","3959.6","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","31-Jan-2022","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","3408.6","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","31-Jan-2022","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","551","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","31-Dec-2021","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","4595.7","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","31-Dec-2021","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","4057.3","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","31-Dec-2021","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","538.4","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","30-Nov-2021","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","4820.5","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","30-Nov-2021","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","4124.7","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","30-Nov-2021","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","695.8","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","31-Oct-2021","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","5215.3","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","31-Oct-2021","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","4603.9","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","31-Oct-2021","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","611.4","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","30-Sep-2021","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","4588.5","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","30-Sep-2021","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","4016.9","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","30-Sep-2021","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","571.6","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","31-Aug-2021","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","4336.4","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","31-Aug-2021","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","3815","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","31-Aug-2021","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","521.5","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","31-Jul-2021","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","3899.1","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","31-Jul-2021","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","3446.3","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","31-Jul-2021","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","452.8","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","30-Jun-2021","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","5211","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","30-Jun-2021","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","4668.5","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","30-Jun-2021","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","542.6","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","31-May-2021","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","3947","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","31-May-2021","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","3200.6","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","31-May-2021","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","746.6","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","30-Apr-2021","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","4943.2","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","30-Apr-2021","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","4066","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","30-Apr-2021","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","877.2","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","31-Mar-2021","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","5373.7","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","31-Mar-2021","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","4562.7","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","31-Mar-2021","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","811","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","28-Feb-2021","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","4577.9","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","28-Feb-2021","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","3961.8","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","28-Feb-2021","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","616","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","31-Jan-2021","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","4737","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","31-Jan-2021","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","4042.1","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","31-Jan-2021","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","694.9","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","31-Dec-2020","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","4783.4","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","31-Dec-2020","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","4150","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","31-Dec-2020","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","633.4","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","30-Nov-2020","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","4510","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","30-Nov-2020","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","3742","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","30-Nov-2020","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","768","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","31-Oct-2020","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","5735.2","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","31-Oct-2020","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","4860","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","31-Oct-2020","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","875.3","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","30-Sep-2020","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","5225.7","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","30-Sep-2020","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","4095","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","30-Sep-2020","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","1130.6","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","31-Aug-2020","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","3522.2","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","31-Aug-2020","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","2796.3","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","31-Aug-2020","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","725.9","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","31-Jul-2020","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","4838.3","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","31-Jul-2020","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","3953","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","31-Jul-2020","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","885.3","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","30-Jun-2020","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","4622.7","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","30-Jun-2020","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","3834.8","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","30-Jun-2020","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","787.8","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","31-May-2020","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","2633","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","31-May-2020","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","2270","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","31-May-2020","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","363","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","30-Apr-2020","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","3520","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","30-Apr-2020","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","3271","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","30-Apr-2020","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","249","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","31-Mar-2020","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","3720","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","31-Mar-2020","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","3213","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","31-Mar-2020","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","507","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","29-Feb-2020","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","4489.1","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","29-Feb-2020","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","3735.6","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","29-Feb-2020","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","753.4","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","31-Jan-2020","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","4073.8","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","31-Jan-2020","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","3264.9","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","31-Jan-2020","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","808.9","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","31-Dec-2019","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","4306.5","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","31-Dec-2019","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","3536.5","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","31-Dec-2019","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","770","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","30-Nov-2019","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","4346.1","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","30-Nov-2019","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","3538.3","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","30-Nov-2019","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","807.8","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","31-Oct-2019","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","4983.9","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","31-Oct-2019","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","4195.7","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","31-Oct-2019","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","788.3","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","30-Sep-2019","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","4270.4","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","30-Sep-2019","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","3472.5","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","30-Sep-2019","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","797.9","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","31-Aug-2019","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","3337.9","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","31-Aug-2019","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","2655.2","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","31-Aug-2019","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","682.7","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","31-Jul-2019","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","3497.6","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","31-Jul-2019","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","2966.8","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","31-Jul-2019","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","530.9","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","30-Jun-2019","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","3554.7","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","30-Jun-2019","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","3207.2","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","30-Jun-2019","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","347.4","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","31-May-2019","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","4123.7","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","31-May-2019","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","3640.7","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","31-May-2019","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","483","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","30-Apr-2019","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","4611.1","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","30-Apr-2019","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","4037.1","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
"Domestic Sale and Export of Cement","30-Apr-2019","TS_GP_RLS_CEMSEC_M.C_003000","....... Export Cement Sales","574","Thousand Metric Ton","Normal","","30","Export Cement Sales"
"Domestic Sale and Export of Cement","31-Mar-2019","TS_GP_RLS_CEMSEC_M.C_001000",". Total Cement Sales","4340.1","Thousand Metric Ton","Normal","","10","Total Cement Sales"
"Domestic Sale and Export of Cement","31-Mar-2019","TS_GP_RLS_CEMSEC_M.C_002000","....... Domestic Cement Sales","3858.1","Thousand Metric Ton","Normal","","20","Domestic Cement Sales"
