"Dataset Name","Observation Date","Series Key","Series Display Name","Observation Value","Unit","Observation Status","Observation Status Comment","Sequence No.","Series name"
"Sales/offtake of Fertilizers","31-May-2022","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","512","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","31-May-2022","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","418","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","31-May-2022","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","94","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","30-Apr-2022","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","554","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","30-Apr-2022","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","459","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","30-Apr-2022","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","95","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","31-Mar-2022","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","589","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","31-Mar-2022","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","509","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","31-Mar-2022","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","80","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","28-Feb-2022","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","582","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","28-Feb-2022","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","527","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","28-Feb-2022","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","55","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","31-Jan-2022","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","711","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","31-Jan-2022","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","598","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","31-Jan-2022","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","113","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","31-Dec-2021","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","716","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","31-Dec-2021","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","599","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","31-Dec-2021","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","117","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","30-Nov-2021","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","794","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","30-Nov-2021","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","574","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","30-Nov-2021","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","220","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","31-Oct-2021","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","856","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","31-Oct-2021","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","514","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","31-Oct-2021","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","342","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","30-Sep-2021","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","708","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","30-Sep-2021","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","487","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","30-Sep-2021","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","221","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","31-Aug-2021","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","836","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","31-Aug-2021","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","649","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","31-Aug-2021","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","187","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","31-Jul-2021","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","815","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","31-Jul-2021","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","622","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","31-Jul-2021","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","193","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","30-Jun-2021","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","758","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","30-Jun-2021","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","690","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","30-Jun-2021","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","68","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","31-May-2021","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","674","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","31-May-2021","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","501","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","31-May-2021","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","173","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","30-Apr-2021","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","355","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","30-Apr-2021","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","309","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","30-Apr-2021","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","46","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","31-Mar-2021","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","487","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","31-Mar-2021","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","343","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","31-Mar-2021","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","144","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","28-Feb-2021","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","494","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","28-Feb-2021","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","406","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","28-Feb-2021","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","88","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","31-Jan-2021","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","731","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","31-Jan-2021","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","649","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","31-Jan-2021","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","82","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","31-Dec-2020","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","1086","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","31-Dec-2020","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","881","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","31-Dec-2020","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","205","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","30-Nov-2020","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","889","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","30-Nov-2020","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","533","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","30-Nov-2020","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","367","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","31-Oct-2020","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","642","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","31-Oct-2020","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","413","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","31-Oct-2020","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","229","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","30-Sep-2020","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","622","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","30-Sep-2020","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","393","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","30-Sep-2020","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","229","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","31-Aug-2020","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","868","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","31-Aug-2020","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","573","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","31-Aug-2020","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","295","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","31-Jul-2020","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","826","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","31-Jul-2020","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","575","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","31-Jul-2020","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","251","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","30-Jun-2020","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","1341","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","30-Jun-2020","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","1165","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","30-Jun-2020","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","176","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","31-May-2020","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","301","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","31-May-2020","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","240","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","31-May-2020","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","61","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","30-Apr-2020","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","393","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","30-Apr-2020","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","242","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","30-Apr-2020","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","151","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","31-Mar-2020","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","382","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","31-Mar-2020","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","303","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","31-Mar-2020","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","79","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","29-Feb-2020","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","548","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","29-Feb-2020","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","460","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","29-Feb-2020","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","88","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","31-Jan-2020","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","306","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","31-Jan-2020","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","262","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","31-Jan-2020","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","44","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","31-Dec-2019","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","1538","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","31-Dec-2019","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","1345","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","31-Dec-2019","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","193","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","30-Nov-2019","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","785","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","30-Nov-2019","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","381","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","30-Nov-2019","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","404","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","31-Oct-2019","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","392","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","31-Oct-2019","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","121","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","31-Oct-2019","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","271","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","30-Sep-2019","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","615","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","30-Sep-2019","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","405","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","30-Sep-2019","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","210","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","31-Aug-2019","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","730","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","31-Aug-2019","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","625","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","31-Aug-2019","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","105","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","31-Jul-2019","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","667","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","31-Jul-2019","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","465","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","31-Jul-2019","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","202","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","30-Jun-2019","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","801","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","30-Jun-2019","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","643","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","30-Jun-2019","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","158","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","31-May-2019","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","806","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","31-May-2019","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","593","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","31-May-2019","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","213","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","30-Apr-2019","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","378","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","30-Apr-2019","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","292","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","30-Apr-2019","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","86","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","31-Mar-2019","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","473","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","31-Mar-2019","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","408","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","31-Mar-2019","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","65","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","28-Feb-2019","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","437","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","28-Feb-2019","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","388","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","28-Feb-2019","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","49","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","31-Jan-2019","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","639","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
"Sales/offtake of Fertilizers","31-Jan-2019","TS_GP_RLS_SALEFERT_M.U_002000","....... Urea Sales/Offtake","564","Thousand Metric Ton","Normal","","20","Urea Sales/Offtake"
"Sales/offtake of Fertilizers","31-Jan-2019","TS_GP_RLS_SALEFERT_M.D_003000","....... DAP Sales/Offtake","75","Thousand Metric Ton","Normal","","30","DAP Sales/Offtake"
"Sales/offtake of Fertilizers","31-Dec-2018","TS_GP_RLS_SALEFERT_M.F_001000",". Total Fertlilizer Sales/Offtake","900","Thousand Metric Ton","Normal","","10","Total Fertlilizer Sales/Offtake"
